Upstream G:A:V,Downstream G:A:V
org.springframework:spring-webmvc:3.0.5.RELEASE,org.broadleafcommerce:broadleaf-framework-web:1.5.0-GA
org.springframework:spring-webmvc:3.0.5.RELEASE,org.broadleafcommerce:broadleaf-open-admin-platform:1.5.2-GA
org.springframework:spring-webmvc:3.0.5.RELEASE,org.broadleafcommerce:broadleaf-profile-web:1.5.4-GA
org.springframework:spring-webmvc:3.0.5.RELEASE,org.dspace:dspace-jspui-api:1.8.0-rc2
org.springframework:spring-webmvc:3.0.5.RELEASE,org.fishwife:jrugged-spring:3.2.2
org.springframework:spring-webmvc:3.0.5.RELEASE,org.fusesource.scalate:scalate-spring-mvc:1.5.0
org.springframework:spring-webmvc:3.0.5.RELEASE,org.geomajas:geomajas-client-common-gwt-command:2.4.3
org.springframework:spring-webmvc:3.0.5.RELEASE,org.geomajas:geomajas-common-servlet:1.15.0
org.springframework:spring-webmvc:3.0.5.RELEASE,org.geomajas:geomajas-face-common-gwt:1.4.0
org.springframework:spring-webmvc:3.0.5.RELEASE,org.geomajas:geomajas-face-rest:1.0.0
org.springframework:spring-webmvc:3.0.5.RELEASE,org.geomajas.plugin:geomajas-layer-wms:1.8.0
org.springframework:spring-webmvc:3.0.5.RELEASE,org.grails:grails-core:1.3.6
org.springframework:spring-webmvc:3.0.5.RELEASE,org.jarbframework:jarb-sample:1.1.5
org.springframework:spring-webmvc:3.0.5.RELEASE,org.jdal:jdal-core:1.1.5
org.springframework:spring-webmvc:3.0.5.RELEASE,org.jdal:jdal-swing:1.1.5
org.springframework:spring-webmvc:3.0.5.RELEASE,org.jdal:jdal-web:1.1.5
org.springframework:spring-webmvc:3.0.5.RELEASE,org.opencredo.couchdb:couchdb-si-support:0.1
org.springframework:spring-webmvc:3.0.5.RELEASE,org.pustefixframework:pustefix-core:0.15.27
org.springframework:spring-webmvc:3.0.5.RELEASE,org.pustefixframework.editor:pustefix-editor-backend:0.18.16
org.springframework:spring-webmvc:3.0.5.RELEASE,org.shept:shept-core:1.0.3
org.springframework:spring-webmvc:3.0.5.RELEASE,org.skyscreamer:yoga-demo-shared:0.2.1
org.springframework:spring-webmvc:3.0.5.RELEASE,org.skyscreamer:yoga-demo-springmvc:0.2.1
org.springframework:spring-webmvc:3.0.5.RELEASE,org.skyscreamer:yoga-resteasy:0.2.0
org.springframework:spring-webmvc:3.0.5.RELEASE,org.skyscreamer:yoga-springmvc:0.1.0
org.springframework:spring-webmvc:3.0.5.RELEASE,org.springframework.batch:spring-batch-admin-manager:1.2.0.RELEASE
org.springframework:spring-webmvc:3.0.5.RELEASE,org.springframework.batch:spring-batch-admin-resources:1.2.2.RELEASE
org.springframework:spring-webmvc:3.0.5.RELEASE,org.springframework.flex:spring-flex-core:1.5.2.RELEASE
org.springframework:spring-webmvc:3.0.5.RELEASE,org.springframework.webflow:spring-faces:2.3.0.RELEASE
org.springframework:spring-webmvc:3.0.5.RELEASE,org.springframework.webflow:spring-js:2.3.0.RELEASE
org.springframework:spring-webmvc:3.0.5.RELEASE,org.springframework.webflow:spring-webflow:2.3.0.RELEASE
org.springframework:spring-webmvc:3.0.5.RELEASE,org.springframework.ws:spring-ws-core:2.0.1.RELEASE
org.springframework:spring-webmvc:3.0.5.RELEASE,org.syncope:syncope-client:0.5
org.springframework:spring-webmvc:3.0.5.RELEASE,org.thymeleaf:thymeleaf-spring3:m1
org.springframework:spring-webmvc:3.0.5.RELEASE,org.thymeleaf.extras:thymeleaf-extras-tiles2:1.0.0-beta1
org.springframework:spring-webmvc:3.0.5.RELEASE,org.tinygroup:org.tinygroup.tinyspringtest305:3.2.0
org.springframework:spring-webmvc:3.0.5.RELEASE,org.webframe:wf-web:1.1.2
org.springframework:spring-webmvc:3.0.5.RELEASE,org.webframe:wf-web-page:1.1.1
org.springframework:spring-webmvc:3.0.5.RELEASE,org.webframe:wf-web-springmvc:1.1.1
org.springframework:spring-webmvc:3.0.5.RELEASE,org.zkoss.zk:zkspring-core:3.0
org.springframework:spring-webmvc:3.0.5.RELEASE,se.vgregion.mobile:mobile-mobile-composite-qr:1.0
org.springframework:spring-webmvc:3.0.5.RELEASE,se.vgregion.mobile:mobile-mobile-composite-webcomp:1.0
org.springframework:spring-webmvc:3.0.5.RELEASE,se.vgregion.oppna-program-account-activation:oppna-program-account-activation-core-bc-composite-webcomp:1.2
org.springframework:spring-webmvc:3.0.5.RELEASE,se.vgregion.pubsubhubbub:pubsubhubbub-hub-composite-admin-gui:0.5.5
org.springframework:spring-webmvc:3.0.5.RELEASE,se.vgregion.pubsubhubbub:pubsubhubbub-hub-composite-push:0.5.5
org.springframework:spring-webmvc:3.0.5.RELEASE,se.vgregion.signer-service:signer-service-core-bc-composite-webcomp:1.0
org.springframework:spring-webmvc:3.0.5.RELEASE,se.vgregion.signer-service.reference-application:sign-service-reference-application-composite-webcomp:1.1
org.springframework:spring-webmvc:3.0.5.RELEASE,se.vgregion.vertikala-prioriteringar:vertikala-prioriteringar-core-bc-composite-webcomp:1.1
org.springframework:spring-webmvc:3.0.5.RELEASE,sk.openhouse:openhouse-web:1.0.0
org.springframework:spring-webmvc:3.0.5.RELEASE,org.skyscreamer:yoga-demo-resteasy:0.3.0
com.thoughtworks.xstream:xstream:1.4.11.1,biz.gabrys.maven.plugins:directory-content-maven-plugin:3.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,cn.geminis:geminis-core:1.3.0
com.thoughtworks.xstream:xstream:1.4.11.1,cn.wjee.boot:wjee-spring-boot-autoconfigure:2.1.1.3
com.thoughtworks.xstream:xstream:1.4.11.1,cn.yioks.gitlab.core:springboot-common:v1.1.10
com.thoughtworks.xstream:xstream:1.4.11.1,com.almis.awe:awe-model:4.1.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.anrisoftware.propertiesutils:propertiesutils-contextproperties:4.5.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.btc-ag.redg:redg-generator:2.4
com.thoughtworks.xstream:xstream:1.4.11.1,com.cedarsoft.open.serialization.samples:demo1:8.9.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.cedarsoft.open.serialization.samples:evolution:8.9.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.cedarsoft.open.serialization.samples:stax-demo:8.9.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.cedarsoft.open.serialization.samples:stax-mate-demo:8.9.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.cedarsoft.serialization.samples:demo1:8.8.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.cedarsoft.serialization.samples:evolution:8.9.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.cedarsoft.serialization.test:performance:8.8.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.exactpro.sf:sailfish-frontend:3.2.1674
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.chaojunzi:chao-cloud-common-extra:1.0.4
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.dimovelev:metrics-sampler-core:0.9.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.dimovelev:metrics-sampler-extension-jdbc:0.9.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.fk7075:lucky:1.1.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.fk7075:lucky-framework:2.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.fk7075:lucky-utils:V2-TEST
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.jackieonway.util:jackie-tool:1.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.jarvisframework:jarvis-tool-core:1.0.5
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.liuchink.hcutils:hcUtils-all:1.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.liuchink.hcutils:hcUtils-baidu:1.0.7.RELEASE
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.liuchink.hcutils:hcUtils-date:1.0.12.RELEASE
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.liuchink.hcutils:hcUtils-json:1.0.12.1.RELEASE
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.liuchink.hcutils:hcUtils-map:1.0.10.RELEASE
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.liuzhenghui:ecology-plugin-core:1.0.7.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.liuzhenghui:ecology-swagger:1.0.5.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.luues:commons-openoffice:1.0.3.RELEASE
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.luues:spring-boot-starter-openoffice:1.3.0.5.RELEASE
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.martinhaeusler:org.chronos.chronodb.api:1.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.martinhaeusler:org.chronos.chronodb.exodus:1.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.mrLawrenc:mrLawrenc-tool-spring-boot-starter:1.0.3-RELEASE
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.psi-probe:psi-probe-core:3.2.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.qinhouping:qinsoft-common:1.0.1-beta1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.rebue.wheel:wheel-core:1.1.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.sdcxy:third-party-platform:0.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.sdcxy:third-party-platform-wechat:0.0.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.sdp-tech-nj:sdp-spring-boot-starter:2.4.7
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.sdp-tech-nj:sesp-dev-plugins:2.1.10
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.siwenyan:common:1.18
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.spotbugs:sonar-findbugs-plugin:4.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.vindell:shiro-biz:1.0.7.RELEASE
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.yiding-he:hydrogen-dao-mate:1.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:amap-java-common:1.0.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:amap-java-geo:1.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:amap-java-place:1.0.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:anran-java-common:1.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:anran-java-dingtalk:1.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:anran-java-energy:1.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:hubble-java-common:1.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:hubble-java-region:1.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:mangix-java-authentication:1.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:mangix-java-common:1.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:mangix-java-perms:1.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.imsweb:algorithms:2.3
com.thoughtworks.xstream:xstream:1.4.11.1,com.imsweb:layout:1.16
com.thoughtworks.xstream:xstream:1.4.11.1,com.imsweb:naaccr-xml:6.5
com.thoughtworks.xstream:xstream:1.4.11.1,com.imsweb:seerdata-utility:1.14
com.thoughtworks.xstream:xstream:1.4.11.1,com.imsweb:validation:2.12
com.thoughtworks.xstream:xstream:1.4.11.1,com.imsweb:x12-parser:1.5
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-api:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-cache:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-client:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-common-ius:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-common-plugins:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-common-portal:3.3.22031723
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-component:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-core:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-info:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-log:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-rpc-core:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-sso:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-task:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-uct:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.naspat:wx-tools-common:0.0.7
com.thoughtworks.xstream:xstream:1.4.11.1,com.naspat:wx-tools-cp:0.1.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.naspat:wx-tools-ma:0.1.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.naspat:wx-tools-mp:0.0.8
com.thoughtworks.xstream:xstream:1.4.11.1,com.naspat:wx-tools-open:0.0.8
com.thoughtworks.xstream:xstream:1.4.11.1,com.naspat:wx-tools-pay:0.1.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.redislabs:riot:1.8.12
com.thoughtworks.xstream:xstream:1.4.11.1,com.sangupta:jerry-core:3.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.souher:fastapi:1.2.12
com.thoughtworks.xstream:xstream:1.4.11.1,com.swiftmq:swiftmq-client:12.0.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.teamscale:teamscale-commons:6.4.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.thankjava.toolkit3d:fast-toolkit3d:1.1.4
com.thoughtworks.xstream:xstream:1.4.11.1,com.tmsps:ne4weixin:1.6
com.thoughtworks.xstream:xstream:1.4.11.1,com.tukeof.common:common-rest:0.1.0-RC0
com.thoughtworks.xstream:xstream:1.4.11.1,com.weicoder:core:1.1.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.weicoder:outdated:2.5.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.weicoder:xml:3.0.3
com.thoughtworks.xstream:xstream:1.4.11.1,com.xceptance:xlt:5.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.xyzla:xyzla-common:1.1.12
com.thoughtworks.xstream:xstream:1.4.11.1,com.yioks.core:springboot-common:v1.2.3
com.thoughtworks.xstream:xstream:1.4.11.1,de.alpharogroup:email-tails:5.0.2
com.thoughtworks.xstream:xstream:1.4.11.1,de.alpharogroup:xml-extensions:7
com.thoughtworks.xstream:xstream:1.4.11.1,de.digitalcollections.model:dc-model-xml:4.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,de.sciss:weblaf-core:2.2.0
com.thoughtworks.xstream:xstream:1.4.11.1,dev.chromie:chromie-xml-xstream-serializer:1.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,eu.mihosoft.vrl.workflow:vworkflows-core:0.2.5.0
com.thoughtworks.xstream:xstream:1.4.11.1,im.shs:tick-wechat-common:3.0.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,io.github.assimbly:docconverter:1.1.0
com.thoughtworks.xstream:xstream:1.4.11.1,io.github.fvarrui:gradle-launch4j:2.4.6
com.thoughtworks.xstream:xstream:1.4.11.1,io.github.gamercatorg:CatUtils:1.4.1
com.thoughtworks.xstream:xstream:1.4.11.1,io.github.jast90:zhangtool-pay:1.0
com.thoughtworks.xstream:xstream:1.4.11.1,io.jmad:aloha:0.14.0
com.thoughtworks.xstream:xstream:1.4.11.1,io.jmad:jmad-core:0.7.8
com.thoughtworks.xstream:xstream:1.4.11.1,io.quarkus:quarkus-junit5:1.6.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,net.jkcode:jkutil:1.9.0
com.thoughtworks.xstream:xstream:1.4.11.1,net.ripe.rpki:rpki-commons:1.12.0
com.thoughtworks.xstream:xstream:1.4.11.1,net.unit8.waitt.feature:waitt-admin:1.3.0-beta1
com.thoughtworks.xstream:xstream:1.4.11.1,net.ymate.framework:ymate-framework-commons:2.0.8
com.thoughtworks.xstream:xstream:1.4.11.1,no.mnemonic.messaging:requestsink-jms:1.2.4
com.thoughtworks.xstream:xstream:1.4.11.1,org.apache.brooklyn:brooklyn-core:1.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,org.bonitasoft.engine:bonita-client:7.11.0
com.thoughtworks.xstream:xstream:1.4.11.1,org.craftercms:crafter-core:3.0.26
com.thoughtworks.xstream:xstream:1.4.11.1,org.craftercms:crafter-profile-client:3.1.1
com.thoughtworks.xstream:xstream:1.4.11.1,org.cyclonedx:cyclonedx-core-java:2.6.4
com.thoughtworks.xstream:xstream:1.4.11.1,org.dreamcat:common-hc:0.0.1.210127
com.thoughtworks.xstream:xstream:1.4.11.1,org.drools:drools-beliefs:7.29.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.drools:drools-examples:7.33.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.drools:drools-scenario-simulation-api:7.28.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.drools:drools-scenario-simulation-backend:7.28.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.drools:drools-traits:7.43.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.drools:drools-wb-guided-dtable-editor-backend:7.24.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.drools:drools-wb-scenario-simulation-editor-api:7.24.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.drools:drools-wb-scenario-simulation-editor-backend:7.24.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.drools:kie-pmml:7.24.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.easybatch:easybatch-xstream:5.3.0
com.thoughtworks.xstream:xstream:1.4.11.1,org.fuin:units4j:0.8.4
com.thoughtworks.xstream:xstream:1.4.11.1,org.ikasan:ikasan-builder:3.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,org.ikasan:ikasan-filetransfer-common:3.1.0-beta
com.thoughtworks.xstream:xstream:1.4.11.1,org.infinispan:infinispan-server-core:10.1.4.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.javalite:javalite-async:2.4-j8
com.thoughtworks.xstream:xstream:1.4.11.1,org.jbpm:jbpm-audit:7.29.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.jbpm:jbpm-case-mgmt-impl:7.45.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.jbpm:jbpm-human-task-audit:7.38.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.jbpm:jbpm-kie-services:7.24.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.jbpm:jbpm-task-assigning-core:7.32.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.jbpm:jbpm-wb-integration-backend:7.44.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.jeasy:easy-batch-xstream:6.1.0
com.thoughtworks.xstream:xstream:1.4.11.1,org.kie:kie-dmn-api:7.39.0.CR1
com.thoughtworks.xstream:xstream:1.4.11.1,org.kie:kie-dmn-backend:7.36.1.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.kie.kogito:drools-compiler:0.11.0
com.thoughtworks.xstream:xstream:1.4.11.1,org.kie.server:kie-server-api:7.45.0.t20201014
com.thoughtworks.xstream:xstream:1.4.11.1,org.kie.soup:kie-soup-commons:7.24.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.magicwerk.brownies:brownies-xstream:0.9.2
com.thoughtworks.xstream:xstream:1.4.11.1,org.neo4j.build.plugins:licensing-maven-plugin:1.7.8
com.thoughtworks.xstream:xstream:1.4.11.1,org.nhind:direct-policy:7.0
com.thoughtworks.xstream:xstream:1.4.11.1,org.optaplanner:optaplanner-examples:7.33.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.patterntesting:patterntesting-rt:2.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,org.powertac:common:1.7.0
com.thoughtworks.xstream:xstream:1.4.11.1,org.smooks:smooks-all:2.0.0-M1
com.thoughtworks.xstream:xstream:1.4.11.1,org.smooks:smooks-core:2.0.0-M1
com.thoughtworks.xstream:xstream:1.4.11.1,org.springframework:spring-oxm:5.1.20.RELEASE
com.thoughtworks.xstream:xstream:1.4.11.1,org.springframework.batch:spring-batch-core:3.0.10.RELEASE
com.thoughtworks.xstream:xstream:1.4.11.1,org.thlws:payment-wechat:1.0.4
com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-m2repo-editor-backend:7.42.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-project-backend:7.36.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-services-backend:7.35.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-structure-backend:7.33.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-widgets-service-backend:7.38.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-wires-bpmn-backend:2.21.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.wicketstuff:jqplot4java:8.2.0
com.thoughtworks.xstream:xstream:1.4.11.1,org.wicketstuff:wicketstuff-dashboard-core:8.5.0
com.thoughtworks.xstream:xstream:1.4.11.1,org.wso2.org.apache.shindig:shindig-common:2.5.2-wso2v15
com.thoughtworks.xstream:xstream:1.4.11.1,org.wso2.org.apache.shindig:shindig-social-api:2.5.2-wso2v15
com.thoughtworks.xstream:xstream:1.4.11.1,org.y-op:orm:0.9.0
com.thoughtworks.xstream:xstream:1.4.11.1,ro.pippo:pippo-xstream:1.12.0
com.thoughtworks.xstream:xstream:1.4.11.1,store.jesframework:jes-core:1.1.0
com.thoughtworks.xstream:xstream:1.4.11.1,tech.mhuang:interchan-wechat-common:1.4.1
org.apache.solr:solr-core:6.3.0,com.lucidworks.spark:spark-solr:2.3.2
org.apache.solr:solr-core:6.3.0,com.ppolivka.solr.extensions:softmax:1.1.3
org.apache.solr:solr-core:6.3.0,com.s24.search.solr:solr-bmax-queryparser:2.2.1
org.apache.solr:solr-core:6.3.0,com.s24.search.solr:solr-jdbc:2.3.6
org.apache.solr:solr-core:6.3.0,com.sematext.querysegmenter:st-QuerySegmenter-solr:1.3.6.3.0
org.apache.solr:solr-core:6.3.0,com.sematext.solr:st-ReSearcher-core:1.12.6.3.0
org.apache.solr:solr-core:6.3.0,com.sematext.solr:st-ReSearcher-dym:1.12.6.3.0
org.apache.solr:solr-core:6.3.0,com.sematext.solr:st-ReSearcher-relaxer:1.12.6.3.0
org.apache.solr:solr-core:6.3.0,org.tallison.solr:solr-5410:6.3-0.1
org.apache.solr:solr-core:6.3.0,org.vootoo:vootoo-core:0.5.1
org.apache.solr:solr-core:6.3.0,org.vootoo:vootoo-logging-logback:0.5.2
org.apache.solr:solr-core:6.3.0,org.vootoo:vootoo-server:0.5.1
org.springframework.security:spring-security-web:5.4.2,cash.muro:cashid4spring:0.1.0-alpha2
org.springframework.security:spring-security-web:5.4.2,cash.muro:cashidss:0.1.0-alpha
org.springframework.security:spring-security-web:5.4.2,com.almis.awe:awe-controller:4.3.0
org.springframework.security:spring-security-web:5.4.2,com.erudika:para-server:1.38.3
org.springframework.security:spring-security-web:5.4.2,com.foilen:foilen-login-api:0.3.3
org.springframework.security:spring-security-web:5.4.2,com.github.psi-probe:psi-probe-core:3.5.3
org.springframework.security:spring-security-web:5.4.2,com.github.waffle:waffle-spring-security5:3.0.0
org.springframework.security:spring-security-web:5.4.2,com.github.wpyuan:default-auth-jwt:0.1.8
org.springframework.security:spring-security-web:5.4.2,de.digitalcollections.cudami:dc-cudami-admin-webapp:4.3.0
org.springframework.security:spring-security-web:5.4.2,de.otto.edison:edison-oauth:2.4.4
org.springframework.security:spring-security-web:5.4.2,io.csra.wily:security:2.4.2
org.springframework.security:spring-security-web:5.4.2,io.zahori:zahori-server:0.1.0
org.springframework.security:spring-security-web:5.4.2,net.rossonet:ar4k-agent-web:0.1.3
org.springframework.security:spring-security-web:5.4.2,org.jamgo:jamgo-ui:5.0.0-M1
org.springframework.security:spring-security-web:5.4.2,org.openehealth.ipf.boot:ipf-atna-spring-boot-starter:4.0.0
org.springframework.security:spring-security-web:5.4.2,org.pac4j:spring-security-pac4j:6.0.0-RC1
org.springframework.security:spring-security-web:5.4.2,org.springframework.security.experimental:spring-security-oauth2-authorization-server:0.1.0
