CVE_ID,CVSS,CWE,VUL_FUNs
CVE-2018-12537,5.0,CWE-20,"io.vertx.core.http.HttpHeaders:createOptimized(java.lang.String);io.vertx.core.http.impl.Http2HeadersAdaptor:set(java.lang.CharSequence,java.lang.Iterable);io.vertx.core.http.impl.Http2HeadersAdaptor:add(java.lang.CharSequence,java.lang.CharSequence);io.vertx.core.http.impl.Http2HeadersAdaptor:add(java.lang.String,java.lang.Iterable);io.vertx.core.http.impl.Http2HeadersAdaptor:add(java.lang.CharSequence,java.lang.Iterable);io.vertx.core.http.impl.Http2HeadersAdaptor:set(java.lang.CharSequence,java.lang.CharSequence);io.vertx.core.http.impl.Http2HeadersAdaptor:add(java.lang.String,java.lang.String);io.vertx.core.http.impl.Http2HeadersAdaptor:set(java.lang.String,java.lang.String);io.vertx.core.http.impl.HttpClientRequestImpl:headers();io.vertx.core.http.impl.Http2HeadersAdaptor:set(java.lang.String,java.lang.Iterable)"
CVE-2018-1067,5.8,CWE-113,"io.undertow.server.protocol.http.HttpResponseConduit:writeString(java.nio.ByteBuffer,java.lang.String)"
CVE-2016-1000346,4.3,CWE-320,"org.bouncycastle.crypto.agreement.DHAgreement:calculateAgreement(org.bouncycastle.crypto.params.DHPublicKeyParameters,java.math.BigInteger);org.bouncycastle.jcajce.provider.asymmetric.dh.KeyAgreementSpi:engineDoPhase(java.security.Key,boolean);org.bouncycastle.crypto.agreement.DHBasicAgreement:calculateAgreement(org.bouncycastle.crypto.CipherParameters);org.bouncycastle.crypto.engines.IESEngine:processBlock(byte[],int,int)"
CVE-2018-12542,7.5,CWE-22,io.vertx.ext.web.handler.impl.StaticHandlerImpl:handle(io.vertx.ext.web.RoutingContext)
CVE-2009-1523,5.0,CWE-22,org.mortbay.util.URIUtil:canonicalPath(java.lang.String)
CVE-2017-12645,4.3,CWE-79,"com.liferay.portal.service.impl.PortletLocalServiceImpl:deployPortlet(com.liferay.portal.kernel.model.Portlet);com.liferay.portal.service.impl.PortletLocalServiceImpl:deployRemotePortlet(com.liferay.portal.kernel.model.Portlet,java.lang.String[],boolean);com.liferay.portlet.SecurityPortletContainerWrapper:check(javax.servlet.http.HttpServletRequest,com.liferay.portal.kernel.model.Portlet)"
CVE-2012-6153,4.3,CWE-20,"org.apache.http.conn.ssl.AbstractVerifier:verify(java.lang.String,java.lang.String[],java.lang.String[],boolean);org.apache.http.conn.ssl.AbstractVerifier:getCNs(java.security.cert.X509Certificate)"
CVE-2018-1314,4.0,CWE-862,"org.apache.hadoop.hive.ql.hooks.EnforceReadOnlyTables:run(org.apache.hadoop.hive.ql.session.SessionState,java.util.Set,java.util.Set,org.apache.hadoop.security.UserGroupInformation);org.apache.hadoop.hive.ql.parse.ExplainSemanticAnalyzer:analyzeInternal(org.apache.hadoop.hive.ql.parse.ASTNode);org.apache.hadoop.hive.ql.hooks.EnforceReadOnlyTables:run(org.apache.hadoop.hive.ql.hooks.HookContext)"
CVE-2021-21409,4.3,CWE-444,"io.netty.handler.codec.http2.DefaultHttp2ConnectionDecoder$FrameReadListener:onHeadersRead(io.netty.channel.ChannelHandlerContext,int,io.netty.handler.codec.http2.Http2Headers,int,short,boolean,int,boolean)"
CVE-2015-5347,4.3,CWE-79,org.apache.wicket.extensions.ajax.markup.html.modal.ModalWindow:escapeQuotes(java.lang.String)
CVE-2017-3164,5.0,CWE-918,org.apache.solr.handler.component.TermsComponent:prepare(org.apache.solr.handler.component.ResponseBuilder);org.apache.solr.handler.component.HttpShardHandler:prepDistributed(org.apache.solr.handler.component.ResponseBuilder);org.apache.solr.handler.component.HttpShardHandlerFactory:init(org.apache.solr.core.PluginInfo)
CVE-2015-0899,5.0,CWE-20,org.apache.struts.action.ActionServlet:initOther()
CVE-2017-5637,5.0,CWE-400,"org.apache.zookeeper.server.NIOServerCnxn:checkFourLetterWord(java.nio.channels.SelectionKey,int);org.apache.zookeeper.server.NettyServerCnxn:checkFourLetterWord(org.jboss.netty.channel.Channel,org.jboss.netty.buffer.ChannelBuffer,int)"
CVE-2022-21724,7.5,CWE-665,"org.postgresql.ssl.MakeSSL:verifyPeerName(org.postgresql.core.PGStream,java.util.Properties,javax.net.ssl.SSLSocket);org.postgresql.util.ObjectFactory:instantiate(java.lang.String,java.util.Properties,boolean,java.lang.String);org.postgresql.core.SocketFactoryFactory:getSocketFactory(java.util.Properties);org.postgresql.core.SocketFactoryFactory:getSslSocketFactory(java.util.Properties)"
CVE-2017-2666,6.4,CWE-444,"io.undertow.server.protocol.http.HttpRequestParser:handlePath(java.nio.ByteBuffer,io.undertow.server.protocol.http.ParseState,io.undertow.server.HttpServerExchange);io.undertow.server.protocol.http2.Http2ReceiveListener:handleRequests(io.undertow.protocols.http2.Http2Channel,io.undertow.protocols.http2.Http2StreamSourceChannel);io.undertow.protocols.http2.Http2HeaderBlockParser:emitHeader(io.undertow.util.HttpString,java.lang.String,boolean);io.undertow.server.protocol.ajp.AjpReadListener:handleEvent(org.xnio.channels.StreamSourceChannel);io.undertow.server.protocol.http.HttpReadListener:handleEventWithNoRunningRequest(org.xnio.conduits.ConduitStreamSourceChannel);io.undertow.server.protocol.ajp.AjpRequestParser:parse(java.nio.ByteBuffer,io.undertow.server.protocol.ajp.AjpRequestParseState,io.undertow.server.HttpServerExchange);io.undertow.util.Methods:fromString(java.lang.String)"
CVE-2019-10093,4.3,CWE-770,"org.apache.tika.parser.microsoft.xml.AbstractXML2003Parser:parse(java.io.InputStream,org.xml.sax.ContentHandler,org.apache.tika.metadata.Metadata,org.apache.tika.parser.ParseContext);org.apache.tika.parser.microsoft.ooxml.xwpf.ml2006.Word2006MLParser:parse(java.io.InputStream,org.xml.sax.ContentHandler,org.apache.tika.metadata.Metadata,org.apache.tika.parser.ParseContext)"
CVE-2018-15756,5.0,0,"org.springframework.http.HttpRange:toResourceRegions(java.util.List,org.springframework.core.io.Resource);org.springframework.http.HttpRange:parseRanges(java.lang.String);org.springframework.http.HttpRange:toResourceRegion(org.springframework.core.io.Resource)"
CVE-2013-7285,7.5,CWE-78,"com.thoughtworks.xstream.converters.reflection.ReflectionConverter:canConvert(java.lang.Class);com.thoughtworks.xstream.XStream:buildMapper();com.thoughtworks.xstream.XStream:setupMappers();com.thoughtworks.xstream.XStream:<init>(com.thoughtworks.xstream.converters.reflection.ReflectionProvider,com.thoughtworks.xstream.io.HierarchicalStreamDriver,com.thoughtworks.xstream.core.ClassLoaderReference,com.thoughtworks.xstream.mapper.Mapper,com.thoughtworks.xstream.converters.ConverterLookup,com.thoughtworks.xstream.converters.ConverterRegistry);com.thoughtworks.xstream.mapper.CachingMapper:realClass(java.lang.String)"
CVE-2017-7559,5.8,CWE-444,"io.undertow.server.protocol.http.HttpRequestParser:handle(java.nio.ByteBuffer,io.undertow.server.protocol.http.ParseState,io.undertow.server.HttpServerExchange);io.undertow.server.protocol.http.HttpRequestParser:handleHeader(java.nio.ByteBuffer,io.undertow.server.protocol.http.ParseState,io.undertow.server.HttpServerExchange);io.undertow.server.protocol.http.HttpRequestParser:handleHttpVerb(java.nio.ByteBuffer,io.undertow.server.protocol.http.ParseState,io.undertow.server.HttpServerExchange);io.undertow.server.protocol.http.HttpRequestParser:handleHttpVersion(java.nio.ByteBuffer,io.undertow.server.protocol.http.ParseState,io.undertow.server.HttpServerExchange);io.undertow.server.protocol.http.HttpRequestParser:handlePathParameters(java.nio.ByteBuffer,io.undertow.server.protocol.http.ParseState,io.undertow.server.HttpServerExchange);io.undertow.client.http.HttpResponseParser:handleHttpVersion(java.nio.ByteBuffer,io.undertow.client.http.ResponseParseState,io.undertow.client.http.HttpResponseBuilder);io.undertow.server.protocol.http.HttpRequestParser:handleQueryParameters(java.nio.ByteBuffer,io.undertow.server.protocol.http.ParseState,io.undertow.server.HttpServerExchange);io.undertow.client.http.HttpResponseParser:handleHeader(java.nio.ByteBuffer,io.undertow.client.http.ResponseParseState,io.undertow.client.http.HttpResponseBuilder);io.undertow.client.http.HttpResponseParser:handleHttpVersion(java.nio.ByteBuffer,io.undertow.client.http.ResponseParseState,io.undertow.client.http.HttpResponseBuilder)"
CVE-2019-17359,5.0,CWE-770,"org.bouncycastle.asn1.LimitedInputStream:<init>(java.io.InputStream,int);org.bouncycastle.asn1.ASN1InputStream:buildObject(int,int,int);org.bouncycastle.asn1.ConstructedOctetStream:read(byte[],int,int);org.bouncycastle.asn1.DefiniteLengthInputStream:<init>(java.io.InputStream,int);org.bouncycastle.asn1.StreamUtil:findLimit(java.io.InputStream);org.bouncycastle.asn1.LimitedInputStream:getRemaining();org.bouncycastle.asn1.IndefiniteLengthInputStream:<init>(java.io.InputStream,int);org.bouncycastle.asn1.DefiniteLengthInputStream:toByteArray();org.bouncycastle.asn1.ASN1StreamParser:readObject()"
CVE-2018-11802,4.0,CWE-863,org.apache.solr.servlet.HttpSolrCall:call()
CVE-2018-12541,4.0,CWE-119,"io.vertx.core.http.impl.HttpServerImpl$ServerHandlerWithWebSockets:handleMessage(io.vertx.core.http.impl.Http1xServerConnection,io.vertx.core.impl.ContextImpl,io.netty.channel.ChannelHandlerContext,java.lang.Object)"
CVE-2020-26259,6.4,CWE-78,com.thoughtworks.xstream.XStream:setupSecurity()
CVE-2018-8027,7.5,CWE-611,org.apache.camel.processor.validation.SchemaReader:createSchemaFactory();org.apache.camel.processor.validation.ValidatingProcessor:doProcess(org.apache.camel.Exchange)
CVE-2021-21349,5.0,CWE-918,"com.thoughtworks.xstream.XStream:setupSecurity();com.thoughtworks.xstream.XStream:setupMappers();com.thoughtworks.xstream.XStream:unmarshal(com.thoughtworks.xstream.io.HierarchicalStreamReader,java.lang.Object,com.thoughtworks.xstream.converters.DataHolder)"
CVE-2018-11771,4.3,CWE-835,"org.apache.commons.compress.archivers.zip.ZipArchiveInputStream:readStored(byte[],int,int)"
CVE-2015-5531,5.0,CWE-22,"org.elasticsearch.snapshots.SnapshotsService:createSnapshot(org.elasticsearch.snapshots.SnapshotsService$SnapshotRequest,org.elasticsearch.snapshots.SnapshotsService$CreateSnapshotListener);org.elasticsearch.snapshots.SnapshotsService:snapshotShards(org.elasticsearch.cluster.metadata.SnapshotId);org.elasticsearch.snapshots.SnapshotsService:currentSnapshotShards(org.elasticsearch.cluster.metadata.SnapshotId);org.elasticsearch.snapshots.SnapshotsService:snapshot(org.elasticsearch.cluster.metadata.SnapshotId);org.elasticsearch.snapshots.SnapshotsService:deleteSnapshot(org.elasticsearch.cluster.metadata.SnapshotId,org.elasticsearch.snapshots.SnapshotsService$DeleteSnapshotListener);org.elasticsearch.repositories.uri.URLRepository:<init>(org.elasticsearch.repositories.RepositoryName,org.elasticsearch.repositories.RepositorySettings,org.elasticsearch.index.snapshots.IndexShardRepository);org.elasticsearch.snapshots.SnapshotsService:validate(org.elasticsearch.snapshots.SnapshotsService$SnapshotRequest,org.elasticsearch.cluster.ClusterState)"
CVE-2021-37137,5.0,CWE-400,"io.netty.handler.codec.compression.Bzip2Decoder:decode(io.netty.channel.ChannelHandlerContext,io.netty.buffer.ByteBuf,java.util.List);io.netty.handler.codec.compression.Bzip2BlockDecompressor:decodeHuffmanData(io.netty.handler.codec.compression.Bzip2HuffmanStageDecoder)"
CVE-2019-17632,4.3,CWE-79,"org.eclipse.jetty.server.handler.ErrorHandler:writeErrorJson(javax.servlet.http.HttpServletRequest,java.io.PrintWriter,int,java.lang.String);org.eclipse.jetty.server.handler.ErrorHandler:writeErrorPageStacks(javax.servlet.http.HttpServletRequest,java.io.Writer)"
CVE-2010-1622,6.0,CWE-94,org.springframework.beans.CachedIntrospectionResults:getPropertyDescriptor(java.lang.String);org.springframework.beans.CachedIntrospectionResults:forClass(java.lang.Class);org.springframework.beans.CachedIntrospectionResults:<init>(java.lang.Class)
CVE-2019-3778,6.4,CWE-601,"org.springframework.security.oauth2.provider.endpoint.DefaultRedirectResolver:redirectMatches(java.lang.String,java.lang.String);org.springframework.security.oauth2.provider.endpoint.DefaultRedirectResolver:obtainMatchingRedirect(java.util.Set,java.lang.String)"
CVE-2016-6812,4.3,CWE-79,"org.apache.cxf.transport.servlet.BaseUrlHelper:getBaseURL(javax.servlet.http.HttpServletRequest);org.apache.cxf.transport.servlet.servicelist.ServiceListGeneratorServlet:service(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse);org.apache.cxf.transport.servlet.servicelist.FormattedServiceListWriter:getAbsoluteAddress(java.lang.String,org.apache.cxf.transport.AbstractDestination)"
CVE-2018-1282,7.5,CWE-89,"org.apache.hive.jdbc.HivePreparedStatement:setBinaryStream(int,java.io.InputStream);org.apache.hive.jdbc.HivePreparedStatement:setString(int,java.lang.String)"
CVE-2016-3086,5.0,CWE-200,"org.apache.hadoop.util.Shell$ShellCommandExecutor:<init>(java.lang.String[],java.io.File,java.util.Map,long);org.apache.hadoop.util.Shell:runCommand()"
CVE-2016-6652,6.8,CWE-89,"org.springframework.data.jpa.repository.query.QueryUtils:getOrderClause(java.util.Set,java.lang.String,org.springframework.data.domain.Sort$Order);org.springframework.data.jpa.repository.query.QueryUtils:applySorting(java.lang.String,org.springframework.data.domain.Sort,java.lang.String)"
CVE-2016-5393,6.5,CWE-284,org.apache.hadoop.util.Shell:getRunScriptCommand(java.io.File);org.apache.hadoop.util.Shell:getGroupsForUserCommand(java.lang.String);org.apache.hadoop.util.Shell:getUsersForNetgroupCommand(java.lang.String);org.apache.hadoop.util.Shell$ShellCommandExecutor:execute();org.apache.hadoop.util.Shell:getGroupsCommand()
CVE-2008-5515,5.0,CWE-22,"org.apache.naming.resources.FileDirContext:normalize(java.lang.String);org.apache.catalina.servlets.WebdavServlet:parseLockNullProperties(javax.servlet.http.HttpServletRequest,org.apache.catalina.util.XMLWriter,java.lang.String,int,java.util.Vector);org.apache.catalina.servlets.WebdavServlet:normalize(java.lang.String);org.apache.catalina.core.ApplicationContext:getResource(java.lang.String);org.apache.catalina.core.ApplicationContext:getRequestDispatcher(java.lang.String);org.apache.catalina.ssi.SSIServletExternalResolver:getAbsolutePath(java.lang.String);org.apache.catalina.connector.Request:getRequestDispatcher(java.lang.String);org.apache.catalina.servlets.WebdavServlet:copyResource(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse);org.apache.catalina.ssi.SSIServletRequestUtil:getRelativePath(javax.servlet.http.HttpServletRequest);org.apache.catalina.ssi.SSIServletRequestUtil:normalize(java.lang.String);org.apache.catalina.core.ApplicationHttpRequest:getRequestDispatcher(java.lang.String);org.apache.catalina.core.ApplicationContext:normalize(java.lang.String);org.apache.catalina.ssi.SSIServletRequestUtil:normalize(java.lang.String);org.apache.catalina.core.ApplicationContext:getResourceAsStream(java.lang.String);org.apache.catalina.ssi.SSIServletExternalResolver:getServletContextAndPathFromVirtualPath(java.lang.String);org.apache.catalina.core.ApplicationContext:getResourcePaths(java.lang.String)"
CVE-2015-1776,2.1,CWE-200,"org.apache.hadoop.mapred.JvmTask:readFields(java.io.DataInput);org.apache.hadoop.mapreduce.task.reduce.LocalFetcher:copyMapOutput(org.apache.hadoop.mapreduce.TaskAttemptID);org.apache.hadoop.mapreduce.CryptoUtils:isShuffleEncrypted(org.apache.hadoop.conf.Configuration);org.apache.hadoop.mapreduce.CryptoUtils:wrapIfNecessary(org.apache.hadoop.conf.Configuration,java.io.InputStream,long);org.apache.hadoop.mapreduce.CryptoUtils:wrapIfNecessary(org.apache.hadoop.conf.Configuration,org.apache.hadoop.fs.FSDataInputStream);org.apache.hadoop.mapreduce.CryptoUtils:wrapIfNecessary(org.apache.hadoop.conf.Configuration,org.apache.hadoop.fs.FSDataOutputStream);org.apache.hadoop.mapreduce.CryptoUtils:getEncryptionKey();org.apache.hadoop.mapreduce.CryptoUtils:cryptoPadding(org.apache.hadoop.conf.Configuration);org.apache.hadoop.mapreduce.JobSubmitter:submitJobInternal(org.apache.hadoop.mapreduce.Job,org.apache.hadoop.mapreduce.Cluster);org.apache.hadoop.mapred.JvmTask:write(java.io.DataOutput);org.apache.hadoop.mapreduce.CryptoUtils:createIV(org.apache.hadoop.conf.Configuration)"
CVE-2014-3120,6.8,CWE-284,"org.elasticsearch.script.ScriptService:compile(java.lang.String,java.lang.String);org.elasticsearch.script.ScriptService:dynamicScriptDisabled(java.lang.String);org.elasticsearch.script.ScriptService:<init>(org.elasticsearch.common.settings.Settings,org.elasticsearch.env.Environment,java.util.Set,org.elasticsearch.watcher.ResourceWatcherService)"
CVE-2013-7397,4.3,CWE-345,"com.ning.http.client.AsyncHttpClientConfig$Builder:setSSLEngineFactory(com.ning.http.client.SSLEngineFactory);com.ning.http.client.AsyncHttpClientConfig$Builder:<init>(com.ning.http.client.AsyncHttpClientConfig);com.ning.http.client.providers.jdk.JDKAsyncHttpProvider:createUrlConnection(com.ning.http.client.Request);com.ning.http.client.providers.grizzly.GrizzlyAsyncHttpProvider:initializeTransport(com.ning.http.client.AsyncHttpClientConfig);com.ning.http.util.SslUtils:getSSLEngine();com.ning.http.client.AsyncHttpClientConfigBean:setSslEngineFactory(com.ning.http.client.SSLEngineFactory);com.ning.http.client.AsyncHttpClientConfig$Builder:build();com.ning.http.client.providers.grizzly.GrizzlyAsyncHttpProvider:initializeTransport(com.ning.http.client.AsyncHttpClientConfig);com.ning.http.client.SimpleAsyncHttpClient$Builder:setSSLEngineFactory(com.ning.http.client.SSLEngineFactory);com.ning.http.client.AsyncHttpClientConfigBean:configureDefaults();com.ning.http.client.AsyncHttpClientConfig:getSSLEngineFactory();com.ning.http.client.providers.netty.NettyAsyncHttpProvider:createSSLEngine();com.ning.http.client.providers.netty.NettyAsyncHttpProvider:constructSSLPipeline(com.ning.http.client.providers.netty.NettyConnectListener);com.ning.http.util.SslUtils:getSSLContext();com.ning.http.client.providers.netty.NettyAsyncHttpProvider:upgradeProtocol(org.jboss.netty.channel.ChannelPipeline,java.lang.String);com.ning.http.client.providers.netty.NettyAsyncHttpProvider:verifyChannelPipeline(org.jboss.netty.channel.Channel,java.lang.String);com.ning.http.client.AsyncHttpClientConfigBean:configureDefaults();com.ning.http.util.SslUtils:getLooseSSLContext();com.ning.http.util.SslUtils$SSLConfig:<init>();com.ning.http.util.SslUtils:getSSLContext();com.ning.http.client.AsyncHttpClientConfig:<init>(int,int,int,int,int,int,int,int,boolean,int,boolean,java.lang.String,boolean,java.util.concurrent.ExecutorService,com.ning.http.client.ProxyServerSelector,javax.net.ssl.SSLContext,com.ning.http.client.SSLEngineFactory,com.ning.http.client.AsyncHttpProviderConfig,com.ning.http.client.ConnectionsPool,com.ning.http.client.Realm,java.util.List,java.util.List,java.util.List,int,int,boolean,boolean,boolean,javax.net.ssl.HostnameVerifier,int,boolean,boolean,com.ning.http.client.date.TimeConverter);com.ning.http.client.AsyncHttpClientConfig$Builder:build();com.ning.http.client.AsyncHttpClientConfig$Builder:setSSLContext(javax.net.ssl.SSLContext);com.ning.http.util.SslUtils:getStrictSSLContext(com.ning.http.util.SslUtils$SSLConfig)"
CVE-2019-20444,6.4,CWE-444,io.netty.handler.codec.http.HttpObjectDecoder:splitHeader(io.netty.util.internal.AppendableCharSequence)
CVE-2021-20328,4.3,CWE-295,"com.mongodb.client.internal.KeyManagementService:stream(java.lang.String,java.nio.ByteBuffer)"
CVE-2020-10683,7.5,CWE-611,"org.dom4j.io.SAXReader:setDispatchHandler(org.dom4j.io.DispatchHandler);org.dom4j.io.SAXReader:isValidating();org.dom4j.io.SAXReader:setFeature(java.lang.String,boolean);org.dom4j.io.SAXReader:setDocumentFactory(org.dom4j.DocumentFactory);org.dom4j.io.SAXReader:createContentHandler(org.xml.sax.XMLReader);org.dom4j.io.SAXReader:read(java.io.Reader,java.lang.String);org.dom4j.io.SAXReader:setXMLFilter(org.xml.sax.XMLFilter);org.dom4j.io.SAXReader:setXMLReader(org.xml.sax.XMLReader);org.dom4j.io.SAXReader:setEntityResolver(org.xml.sax.EntityResolver);org.dom4j.io.SAXReader$SAXEntityResolver:<init>(java.lang.String);org.dom4j.io.SAXReader:isStripWhitespaceText();org.dom4j.io.SAXReader:setProperty(java.lang.String,java.lang.Object);org.dom4j.io.SAXReader:getXMLReader();org.dom4j.io.SAXReader:read(java.io.InputStream);org.dom4j.io.SAXReader:setStringInternEnabled(boolean);org.dom4j.io.SAXReader:setEncoding(java.lang.String);org.dom4j.io.SAXReader:getXMLFilter();org.dom4j.DocumentHelper:parseText(java.lang.String);org.dom4j.io.SAXReader:setValidation(boolean);org.dom4j.io.SAXReader:<init>(org.dom4j.DocumentFactory,boolean);org.dom4j.io.SAXReader:resetHandlers();org.dom4j.io.SAXReader:<init>(boolean);org.dom4j.io.SAXReader:getEntityResolver();org.dom4j.io.SAXReader:setMergeAdjacentText(boolean);org.dom4j.io.SAXReader:removeHandler(java.lang.String);org.dom4j.io.SAXReader:isIncludeInternalDTDDeclarations();org.dom4j.io.SAXReader:setDefaultHandler(org.dom4j.ElementHandler);org.dom4j.io.SAXReader:setIncludeInternalDTDDeclarations(boolean);org.dom4j.io.SAXReader:<init>(java.lang.String,boolean);org.dom4j.io.SAXReader:<init>();org.dom4j.io.SAXReader:read(java.io.InputStream,java.lang.String);org.dom4j.io.SAXReader:isStringInternEnabled();org.dom4j.io.SAXReader:setErrorHandler(org.xml.sax.ErrorHandler);org.dom4j.io.SAXReader:setIncludeExternalDTDDeclarations(boolean);org.dom4j.io.SAXReader:<init>(org.xml.sax.XMLReader);org.dom4j.io.SAXReader:getEncoding();org.dom4j.io.SAXReader:configureReader(org.xml.sax.XMLReader,org.xml.sax.helpers.DefaultHandler);org.dom4j.io.SAXReader:isMergeAdjacentText();org.dom4j.io.SAXReader:installXMLFilter(org.xml.sax.XMLReader);org.dom4j.io.SAXReader:read(java.io.File);org.dom4j.io.SAXReader:setIgnoreComments(boolean);org.dom4j.io.SAXReader:getDispatchHandler();org.dom4j.io.SAXReader:addHandler(java.lang.String,org.dom4j.ElementHandler);org.dom4j.io.SAXReader:createDefaultEntityResolver(java.lang.String);org.dom4j.io.SAXReader:isIncludeExternalDTDDeclarations();org.dom4j.io.SAXReader:read(java.net.URL);org.dom4j.io.SAXReader:createXMLReader();org.dom4j.io.SAXReader:<init>(org.xml.sax.XMLReader,boolean);org.dom4j.io.SAXReader:setStripWhitespaceText(boolean);org.dom4j.io.SAXReader:read(java.io.Reader);org.dom4j.io.SAXReader:<init>(org.dom4j.DocumentFactory);org.dom4j.io.SAXReader:getDocumentFactory();org.dom4j.io.SAXReader:read(java.lang.String);org.dom4j.io.SAXReader:getErrorHandler();org.dom4j.io.SAXReader:isIgnoreComments();org.dom4j.io.SAXReader:setXMLReaderClassName(java.lang.String);org.dom4j.io.SAXReader$SAXEntityResolver:resolveEntity(java.lang.String,java.lang.String);org.dom4j.io.SAXReader:<init>(java.lang.String);org.dom4j.io.SAXReader:read(org.xml.sax.InputSource)"
CVE-2014-9970,5.0,CWE-200,"org.jasypt.digest.StandardByteDigester:matches(byte[],byte[])"
CVE-2021-39148,6.0,CWE-502,"com.thoughtworks.xstream.XStream:setupDefaultSecurity(com.thoughtworks.xstream.XStream);com.thoughtworks.xstream.XStreamer:toXML(com.thoughtworks.xstream.XStream,java.lang.Object,java.io.Writer);com.thoughtworks.xstream.XStreamer:fromXML(com.thoughtworks.xstream.io.HierarchicalStreamDriver,java.io.Reader,com.thoughtworks.xstream.security.TypePermission[]);com.thoughtworks.xstream.XStream:unmarshal(com.thoughtworks.xstream.io.HierarchicalStreamReader,java.lang.Object,com.thoughtworks.xstream.converters.DataHolder);com.thoughtworks.xstream.XStream:addPermission(com.thoughtworks.xstream.security.TypePermission);com.thoughtworks.xstream.XStream:readResolve();com.thoughtworks.xstream.XStream:setupSecurity()"
CVE-2018-9159,5.0,CWE-22,"spark.resource.ClassPathResource:equals(java.lang.Object);spark.resource.ClassPathResource:<init>(java.lang.String,java.lang.ClassLoader)"
CVE-2016-1000343,5.0,CWE-310,"org.bouncycastle.jcajce.provider.asymmetric.dh.KeyPairGeneratorSpi:generateKeyPair();org.bouncycastle.jcajce.provider.asymmetric.dh.KeyPairGeneratorSpi:initialize(int,java.security.SecureRandom)"
CVE-2019-10219,4.3,CWE-79,org.hibernate.validator.internal.constraintvalidators.hv.SafeHtmlValidator:getFragmentAsDocument(java.lang.CharSequence)
CVE-2010-2232,5.0,CWE-284,org.apache.derby.impl.load.Export:dataFileExists(java.lang.String);org.apache.derby.impl.load.Export:lobsFileExists(java.lang.String)
CVE-2020-35217,6.8,CWE-352,io.vertx.ext.web.handler.impl.CSRFHandlerImpl:setResponseBody(java.lang.String);io.vertx.ext.web.handler.impl.CSRFHandlerImpl:forbidden(io.vertx.ext.web.RoutingContext);io.vertx.ext.web.handler.impl.CSRFHandlerImpl:handle(io.vertx.ext.web.RoutingContext)
CVE-2011-2732,4.3,CWE-94,"org.springframework.security.ui.TargetUrlResolverImpl:determineTargetUrl(org.springframework.security.ui.savedrequest.SavedRequest,javax.servlet.http.HttpServletRequest,org.springframework.security.Authentication);org.springframework.security.ui.TargetUrlResolverImpl:isJustUseSavedRequestOnGet();org.springframework.security.ui.TargetUrlResolverImpl:setJustUseSavedRequestOnGet(boolean);org.springframework.security.ui.TargetUrlResolverImpl:setTargetUrlParameter(java.lang.String)"
CVE-2015-6644,4.3,CWE-200,"org.bouncycastle.crypto.modes.GCMBlockCipher:reset(boolean);org.bouncycastle.crypto.modes.GCMBlockCipher:getNextCounterBlock();org.bouncycastle.crypto.modes.GCMBlockCipher:init(boolean,org.bouncycastle.crypto.CipherParameters)"
CVE-2014-0074,7.5,CWE-287,"org.apache.shiro.realm.ldap.DefaultLdapContextFactory:getLdapContext(java.lang.Object,java.lang.Object);org.apache.shiro.realm.ldap.JndiLdapContextFactory:getLdapContext(java.lang.Object,java.lang.Object)"
CVE-2014-7810,5.0,CWE-284,org.apache.jasper.security.SecurityClassLoad:securityClassLoad(java.lang.ClassLoader)
CVE-2017-7656,5.0,0,"org.eclipse.jetty.http.HttpParser:reset();org.eclipse.jetty.http.HttpParser:parseContent(java.nio.ByteBuffer);org.eclipse.jetty.http.HttpParser:quickStart(java.nio.ByteBuffer);org.eclipse.jetty.http.HttpParser:parseLine(java.nio.ByteBuffer);org.eclipse.jetty.http.HttpParser$BadMessageException:<init>(int,java.lang.String);org.eclipse.jetty.http.HttpParser:handleKnownHeaders(java.nio.ByteBuffer)"
CVE-2021-37136,5.0,CWE-400,"io.netty.handler.codec.compression.Snappy:decode(io.netty.buffer.ByteBuf,io.netty.buffer.ByteBuf);io.netty.handler.codec.compression.Snappy:reset();io.netty.handler.codec.compression.SnappyFrameDecoder:decode(io.netty.channel.ChannelHandlerContext,io.netty.buffer.ByteBuf,java.util.List)"
CVE-2018-1296,5.0,CWE-200,"org.apache.hadoop.hdfs.server.blockmanagement.BlockManager$ReplicationWork:chooseTargets(org.apache.hadoop.hdfs.server.blockmanagement.BlockPlacementPolicy,org.apache.hadoop.hdfs.server.blockmanagement.BlockStoragePolicySuite,java.util.Set);org.apache.hadoop.hdfs.server.blockmanagement.BlockManager$ReplicationWork:<init>(org.apache.hadoop.hdfs.protocol.Block,org.apache.hadoop.hdfs.server.blockmanagement.BlockCollection,org.apache.hadoop.hdfs.server.blockmanagement.DatanodeDescriptor,java.util.List,java.util.List,int,int);org.apache.hadoop.hdfs.server.blockmanagement.BlockManager:computeReplicationWorkForBlocks(java.util.List)"
